contrast,dataset,sample,role,module,raw_module_score,z_vs_control
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852149,case,AMA,-0.16162351151974105,-0.16162351151974105
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852157,case,AMA,-0.36610169113794494,-0.36610169113794494
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852159,case,AMA,0.9340572587083771,0.9340572587083771
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852124,control,AMA,0.19884459607345017,0.19884459607345017
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852126,control,AMA,0.5142105525650355,0.5142105525650355
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852128,control,AMA,-0.7893150887986571,-0.7893150887986571
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852130,control,AMA,-0.36526046648540483,-0.36526046648540483
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852132,control,AMA,-0.022760742150023494,-0.022760742150023494
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852138,control,AMA,0.8838009927720062,0.8838009927720062
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852148,control,AMA,-0.9337591501811294,-0.9337591501811294
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852150,control,AMA,0.08874019128501544,0.08874019128501544
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852158,control,AMA,-0.6023908181072041,-0.6023908181072041
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GSM3852160,control,AMA,1.0278899330268978,1.0278899330268978
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852133,case,arterial_maturation,4.9520730875000005,-0.03463956407164616
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852135,case,arterial_maturation,4.9638930625,0.03384767149280545
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852139,case,arterial_maturation,5.057352712499999,0.5753710727962087
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852141,case,arterial_maturation,5.0961138749999995,0.7999607920544582
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852143,case,arterial_maturation,5.394725812500001,2.5301764740605637
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852145,case,arterial_maturation,4.992530375000001,0.19977783353802045
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852151,case,arterial_maturation,5.1936232625,1.3649491605965243
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852153,case,arterial_maturation,5.170702587499999,1.2321423088035797
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852155,case,arterial_maturation,5.063613699999999,0.61164845289038
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852161,case,arterial_maturation,5.1629029125,1.1869494738736306
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852134,control,arterial_maturation,4.7945547374999995,-0.9473315403384255
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852136,control,arterial_maturation,4.9174639,-0.23517193211868564
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852140,control,arterial_maturation,4.612961049999999,-1.999520707644623
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852142,control,arterial_maturation,5.0519887625,0.5442913025593077
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852144,control,arterial_maturation,5.0349202875,0.4453932365269408
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852146,control,arterial_maturation,5.035350875,0.44788814430327467
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852152,control,arterial_maturation,4.8376561250000005,-0.6975937127315723
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852154,control,arterial_maturation,5.215228837500001,1.4901360670434909
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852156,control,arterial_maturation,4.9864798375,0.16471984170181728
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852162,control,arterial_maturation,5.0939096875,0.7871893006984546
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852133,case,ecm_integrin,7.3063505511904765,-0.49359192418355463
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852135,case,ecm_integrin,6.852422552480159,-2.3792026985137196
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852139,case,ecm_integrin,6.88008908045635,-2.264276315059888
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852141,case,ecm_integrin,7.297814919642856,-0.5290488223207791
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852143,case,ecm_integrin,7.555833898115078,0.5427585285612474
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852145,case,ecm_integrin,7.387996218353174,-0.1544369257768485
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852151,case,ecm_integrin,6.9414598636904765,-2.0093429105901635
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852153,case,ecm_integrin,7.486578322222222,0.25507180190628326
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852155,case,ecm_integrin,6.967031058531746,-1.9031205126720199
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852161,case,ecm_integrin,7.156856270436507,-1.1145891468517142
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852134,control,ecm_integrin,7.291330475595238,-0.5559851152933835
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852136,control,ecm_integrin,7.706755954960318,1.1696867138240925
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852140,control,ecm_integrin,7.2354151658730155,-0.7882565564950449
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852142,control,ecm_integrin,7.153928418353174,-1.1267514048522425
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852144,control,ecm_integrin,7.397984937996032,-0.11294391932241218
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852146,control,ecm_integrin,7.768956362400793,1.4280663660392312
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852152,control,ecm_integrin,7.576084847420635,0.6268806983975708
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852154,control,ecm_integrin,7.600224382043649,0.7271559991100075
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852156,control,ecm_integrin,7.050497973015872,-1.5564000774961277
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852162,control,ecm_integrin,7.470563704464286,0.18854729608831614
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852133,case,tgfb_endmt,5.834617487301588,0.913515300263536
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852135,case,tgfb_endmt,5.405480817063491,-3.2939858305910077
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852139,case,tgfb_endmt,5.558937365873015,-1.7894101384347754
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852141,case,tgfb_endmt,5.768804052976191,0.268242783244906
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852143,case,tgfb_endmt,5.920989107142856,1.7603520153693415
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852145,case,tgfb_endmt,5.708898455158731,-0.31910592881373706
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852151,case,tgfb_endmt,5.704547252579364,-0.3617676052514642
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852153,case,tgfb_endmt,5.901201668055556,1.566344655685218
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852155,case,tgfb_endmt,5.630826429365079,-1.0845686813504498
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852161,case,tgfb_endmt,5.736234237103175,-0.051090302509351294
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852134,control,tgfb_endmt,5.802394792261905,0.5975855855098939
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852136,control,tgfb_endmt,5.728863209126984,-0.12336007271607256
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852140,control,tgfb_endmt,5.486269310317461,-2.5018892788385907
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852142,control,tgfb_endmt,5.710615985714285,-0.30226627782151894
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852144,control,tgfb_endmt,5.8177972109126985,0.7485996991608077
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852146,control,tgfb_endmt,5.786846289484127,0.4451391796031301
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852152,control,tgfb_endmt,5.807865382142857,0.6512223746889211
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852154,control,tgfb_endmt,5.804343959126984,0.6166963312415439
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852156,control,tgfb_endmt,5.674162543849207,-0.6596766519705204
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852162,control,tgfb_endmt,5.79529234265873,0.5279491111423797
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852133,case,AMA,-0.1284279373361117,-0.1284279373361117
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852135,case,AMA,1.8797802858706405,1.8797802858706405
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852139,case,AMA,1.1594384602328183,1.1594384602328183
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852141,case,AMA,-0.17971825099286173,-0.17971825099286173
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852143,case,AMA,-1.6110956726637173,-1.6110956726637173
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852145,case,AMA,0.0912550070175217,0.0912550070175217
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852151,case,AMA,0.3353871184150345,0.3353871184150345
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852153,case,AMA,-1.0178529221316936,-1.0178529221316936
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852155,case,AMA,0.7920135803773632,0.7920135803773632
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852161,case,AMA,-0.00709000817085504,-0.00709000817085504
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852134,control,AMA,0.301910356707305,0.301910356707305
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852136,control,AMA,-0.2703849029964448,-0.2703849029964448
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852140,control,AMA,1.7632221809927529,1.7632221809927529
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852142,control,AMA,0.29490879337148457,0.29490879337148457
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852144,control,AMA,-0.36034967212177876,-0.36034967212177876
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852146,control,AMA,-0.7736978966485454,-0.7736978966485454
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852152,control,AMA,-0.1935031201183065,-0.1935031201183065
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852154,control,AMA,-0.9446627991316806,-0.9446627991316806
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852156,control,AMA,0.6837856292549436,0.6837856292549436
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,GSM3852162,control,AMA,-0.5012285693097168,-0.5012285693097168
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590279,case,arterial_maturation,4.734444368494611,0.9570643164644408
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590280,case,arterial_maturation,4.38126762450732,-0.17517701203189112
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590281,case,arterial_maturation,4.6349300464225385,0.6380336040929899
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590282,case,arterial_maturation,4.447110454331564,0.035907025581985774
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590283,case,arterial_maturation,4.4112368687962515,-0.07909929019595913
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590284,case,arterial_maturation,4.55077850265444,0.36825407491074674
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590274,control,arterial_maturation,4.407601938374759,-0.09075243134834111
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590275,control,arterial_maturation,4.905898697946831,1.506725869951142
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590276,control,arterial_maturation,4.446301663077139,0.03331414000846938
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590277,control,arterial_maturation,4.029304354086229,-1.3035280930923998
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590278,control,arterial_maturation,4.390443747979006,-0.1457594855188704
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590279,case,ecm_integrin,6.82064237068538,-0.7472306935441979
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590280,case,ecm_integrin,6.604095038812113,-1.079768196116303
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590281,case,ecm_integrin,6.696839897194791,-0.9373460137869956
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590282,case,ecm_integrin,7.621351319218445,0.48236540320268967
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590283,case,ecm_integrin,6.698833468558533,-0.9342846172933831
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590284,case,ecm_integrin,6.717016799707217,-0.9063616709503465
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590274,control,ecm_integrin,7.398759065528314,0.14054511156625207
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590275,control,ecm_integrin,7.931361327168269,0.9584273935500274
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590276,control,ecm_integrin,7.846709617115224,0.8284333270982087
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590277,control,ecm_integrin,6.348296053720514,-1.4725818822836392
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590278,control,ecm_integrin,7.011056683842409,-0.45482394993084774
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590279,case,tgfb_endmt,5.9322408305251395,-0.06779899016311544
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590280,case,tgfb_endmt,5.591948434495515,-1.2143825599933016
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590281,case,tgfb_endmt,5.7011714619620575,-0.846365730344993
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590282,case,tgfb_endmt,6.20165465436225,0.8399658247458335
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590283,case,tgfb_endmt,5.56193903444105,-1.3154964415973882
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590284,case,tgfb_endmt,5.697008947142998,-0.8603909367745033
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590274,control,tgfb_endmt,5.821502719781852,-0.4409207519589206
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590275,control,tgfb_endmt,6.2116501982464705,0.873644879943311
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590276,control,tgfb_endmt,6.326993597151486,1.2622837317539959
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590277,control,tgfb_endmt,5.7242474695059835,-0.7686132697674148
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590278,control,tgfb_endmt,5.6774198461965595,-0.9263945899709624
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590279,case,AMA,-0.04734487758570915,-0.04734487758570915
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590280,case,AMA,0.8231092560471653,0.8231092560471653
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590281,case,AMA,0.38189271334633285,0.38189271334633285
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590282,case,AMA,-0.4527460845101696,-0.4527460845101696
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590283,case,AMA,0.7762934496955768,0.7762934496955768
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590284,case,AMA,0.466166177604701,0.466166177604701
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590274,control,AMA,0.1303760239136699,0.1303760239136699
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590275,control,AMA,-1.1129327144814933,-1.1129327144814933
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590276,control,AMA,-0.7080103996202247,-0.7080103996202247
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590277,control,AMA,1.181574415047818,1.181574415047818
GSE23959_HLHS_ventricle_vs_healthy_RV,GSE23959,GSM590278,control,AMA,0.5089926751402268,0.5089926751402268
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590279,case,arterial_maturation,4.734444368494611,0.653327228863991
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590280,case,arterial_maturation,4.38126762450732,-0.6109661240046904
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590281,case,arterial_maturation,4.6349300464225385,0.29708832567199167
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590282,case,arterial_maturation,4.447110454331564,-0.37526359404464593
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590283,case,arterial_maturation,4.4112368687962515,-0.5036829662372088
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590284,case,arterial_maturation,4.55077850265444,-0.00415528459095727
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590269,control,arterial_maturation,4.641354801922458,0.32008750614081394
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590270,control,arterial_maturation,5.021691911106418,1.6816088610346542
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590271,control,arterial_maturation,4.6550689139116805,0.36918094426678155
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590272,control,arterial_maturation,4.471286233460022,-0.2887197392385348
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590273,control,arterial_maturation,4.550440433729488,-0.005365495347766988
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590274,control,arterial_maturation,4.407601938374759,-0.5166952000500861
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590275,control,arterial_maturation,4.905898697946831,1.267095187081532
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590276,control,arterial_maturation,4.446301663077139,-0.3781588849272879
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590277,control,arterial_maturation,4.029304354086229,-1.8709155142831198
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590278,control,arterial_maturation,4.390443747979006,-0.5781176646769927
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590279,case,ecm_integrin,6.82064237068538,-0.30548015760207375
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590280,case,ecm_integrin,6.604095038812113,-0.6273792393551536
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590281,case,ecm_integrin,6.696839897194791,-0.4895133765322592
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590282,case,ecm_integrin,7.621351319218445,0.884779140698185
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590283,case,ecm_integrin,6.698833468558533,-0.48654991914007445
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590284,case,ecm_integrin,6.717016799707217,-0.4595202737071806
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590269,control,ecm_integrin,6.799054239772523,-0.3375710610433635
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590270,control,ecm_integrin,7.7276089745049985,1.0427318680307693
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590271,control,ecm_integrin,6.584509256256084,-0.6564936383443363
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590272,control,ecm_integrin,5.983949914657553,-1.549229184547881
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590273,control,ecm_integrin,6.630138821897577,-0.5886649786525845
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590274,control,ecm_integrin,7.398759065528314,0.5538942415476575
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590275,control,ecm_integrin,7.931361327168269,1.3456111261586015
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590276,control,ecm_integrin,7.846709617115224,1.2197757833761258
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590277,control,ecm_integrin,6.348296053720514,-1.0076261706013228
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590278,control,ecm_integrin,7.011056683842409,-0.02242798592367441
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590279,case,tgfb_endmt,5.9322408305251395,0.33869444526593123
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590280,case,tgfb_endmt,5.591948434495515,-0.6525800267207784
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590281,case,tgfb_endmt,5.7011714619620575,-0.33441247392226836
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590282,case,tgfb_endmt,6.20165465436225,1.1234990694245108
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590283,case,tgfb_endmt,5.56193903444105,-0.7399976491558029
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590284,case,tgfb_endmt,5.697008947142998,-0.34653791289046887
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590269,control,tgfb_endmt,5.690477878186628,-0.3655629690091812
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590270,control,tgfb_endmt,6.240388766014487,1.2363318465418769
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590271,control,tgfb_endmt,5.744569738558556,-0.20799294700876664
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590272,control,tgfb_endmt,5.342289320187166,-1.3798390239836298
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590273,control,tgfb_endmt,5.380172186787341,-1.2694859305129118
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590274,control,tgfb_endmt,5.821502719781852,0.016113442761537814
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590275,control,tgfb_endmt,6.2116501982464705,1.1526161687239846
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590276,control,tgfb_endmt,6.326993597151486,1.4886124124859763
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590277,control,tgfb_endmt,5.7242474695059835,-0.2671918793378534
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590278,control,tgfb_endmt,5.6774198461965595,-0.40360112066101456
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590279,case,AMA,-0.2288471721759495,-0.2288471721759495
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590280,case,AMA,0.6303084633602075,0.6303084633602075
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590281,case,AMA,0.1756125082608453,0.1756125082608453
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590282,case,AMA,-0.54433820535935,-0.54433820535935
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590283,case,AMA,0.5767435115110288,0.5767435115110288
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590284,case,AMA,0.27007115706286894,0.27007115706286894
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590269,control,AMA,0.1276821746372436,0.1276821746372436
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590270,control,AMA,-1.3202241918691002,-1.3202241918691002
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590271,control,AMA,0.16510188036210713,0.16510188036210713
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590272,control,AMA,1.072595982590015,1.072595982590015
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590273,control,AMA,0.6211721348377545,0.6211721348377545
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590274,control,AMA,-0.01777082808636976,-0.01777082808636976
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590275,control,AMA,-1.2551074939880393,-1.2551074939880393
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590276,control,AMA,-0.776743103644938,-0.776743103644938
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590277,control,AMA,1.0485778547407654,1.0485778547407654
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590278,control,AMA,0.33471559042056054,0.33471559042056054
